Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Cabo Verde,CPV,GDP (current US$),,,,,,,,,,,,,,,,,,,,,142246875.5,139468114.6,140630758.6,138476239.4,132019065,137728155.2,190651208,235253171.8,264308140.3,267448513.1,306891107.3,319827058.6,357160985.3,490417389.7,406580652.3,487148993.5,501979069.3,490608657.9,521910560.5,592416703.1,539227277.6,563024383.3,620974660.2,813963830.2,924318490.8,971977088.2,1107891063,1513934037,1789333749,1711817182,1664310770,1864824081,1751888562,1850951315,1858121723,1574288668,1617467436
Costa Rica,CRI,GDP (current US$),507513830,490325181.6,479180824.3,511902136.8,542578367.2,592981162.3,647305630.2,699456618.9,773841494.3,853630203.8,984830158.5,1077152902,1238251696,1528916185,1666544754,1960863466,2412555426,3072427013,3523208810,4035519323,4831447001,2623807074,2606621255,3976453967,4593908719,4796628461,5477895475,5841132962,6063759371,6866402028,7403457319,7168999428,8528593084,9537297507,10432619390,11513472694,11618286553,12552071367,13617405420,14195623425,14949514585,15913363335,16504795453,17195867540,18529767934,19952156475,22600431878,26743874287,30612932803,30562361123,37268635287,42262697840,46473128286,49745088112,50656002896,54840103850,57435507212
Cuba,CUB,GDP (current US$),,,,,,,,,,,5693005200,6914658400,8135150892,9987709650,11405957317,13027415244,13789579903,14206158675,17844705325,19584443288,19912889861,20150254096,20953510235,22204940512,24039383608,22920490774,24226574634,25213935012,27458999472,27023468666,28645436569,24316556026,22085858243,22367254865,28448326757,30429803651,25017300000,25366200000,25736331247,28364615242,30565400000,31682400000,33590500000,35901200000,38203000000,42643836075,52742800000,58603900000,60806300000,62080000000,64328000000,68990000000,73141000000,77148000000,80656100000,87132800000,
Curacao,CUW,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012444074,,,,,,,,,,3207032513,,,,,,,,,,
Cyprus,CYP,GDP (current US$),,,,,,,,,,,,,,,,489914760.7,576090073.7,734887974,964026512.2,1288715210,2154311277,2087496374,2159242417,2160364071,2278248953,2430411900,3090734463,3704813886,4278792597,4563482604,5591130218,5770197348,6912150456,6590291048,7425703929,9826778784,9899623588,9594298746,10353506787,10614455232,10183317625,10567304189,11618269231,14576896942,17422375000,18703146375,20403713461,24077470572,27839460964,25942622951,25562251656,27427161523,25012206090,24054965481,23308212817,19559942331,19801664168
Czech Republic,CZE,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40315847384,29557058174,34451993226,40452245779,47364869196,59537113791,66775046785,61621364981,66372594575,64719461255,61474265135,67375623427,81696651659,99300329682,118976000000,135990000000,155213000000,188818000000,235205000000,205730000000,207016000000,227948000000,207376000000,209402000000,207818000000,185156000000,192925000000
Germany,DEU,GDP (current US$),,,,,,,,,,,215022000000,249039000000,298667000000,396867000000,443619000000,488780000000,517788000000,598226000000,737668000000,878011000000,946695000000,797443000000,773638000000,767768000000,722368000000,729763000000,1042300000000,1293260000000,1395930000000,1393670000000,1764970000000,1861870000000,2123130000000,2068560000000,2205970000000,2591620000000,2503670000000,2218690000000,2243230000000,2199960000000,1949950000000,1950650000000,2079140000000,2505730000000,2819250000000,2861410000000,3002450000000,3439950000000,3752370000000,3418010000000,3417090000000,3757700000000,3543980000000,3752510000000,3879280000000,3363600000000,3466760000000
Djibouti,DJI,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,340989528,,373371738.3,395794538.6,409220087.1,452328087.3,462421998.5,478058304.9,466048469.2,491689220.7,497723960.6,494004647.7,502675542,514267869.3,536080148.1,551230861.9,572417440.8,591122039.6,622044665.5,666072101.8,708633194.7,768873684,847918929.1,999105339.3,1049110685,1128611700,1239144502,1353632942,1455000000,1588000000,1727000000,
Dominica,DMA,GDP (current US$),,,,,,,,,,,,,,,,,,36370370.37,45170370.37,44296296.3,59100000,66218518.52,72051851.85,79925925.93,89848148.15,98585185.19,112074074.1,126348148.1,143766666.7,153374074.1,166322222.2,180437037,191759259.3,200418518.5,215459259.3,224037037,236444444.4,245781481.5,258440740.7,267740740.7,335845814.8,343119370.4,337695740.7,350091222.2,374771481.5,370370370.4,390370370.4,421375851.9,458190185.2,489074333.3,493824407.4,500988407.4,485905592.6,508447148.1,528178703.7,517218963,525424630
Denmark,DNK,GDP (current US$),6248946880,6933842099,7812968114,8316692386,9506678763,10678897387,11721248101,12788479692,13196541952,15009384585,17075466667,19085681968,23232411898,30730638896,34160363583,40474400473,44575847808,49784281716,60362854967,70366280175,71127592754,61877755005,60412846239,60644833242,59105208273,62658544411,88078729452,109414000000,115553000000,112409000000,138247000000,139225000000,152916000000,143196000000,156162000000,185007000000,187632000000,173538000000,176992000000,177965000000,164159000000,164791000000,178635000000,218096000000,251373000000,264467000000,282885000000,319423000000,353361000000,321241000000,321995000000,344003000000,327149000000,343584000000,352297000000,301308000000,306143000000
Dominican Republic,DOM,GDP (current US$),672399700,654100200,824100000,940799900,1025599900,888100000,983900000,1034800000,1079100000,1230500000,1485400100,1666400000,1987300000,2344699900,2925600000,3599300100,3951399900,4587100200,4774400000,5498800100,6631000100,7266999800,7964000300,8622000100,10330399700,5044592913,6122197810,5826987203,5374315190,6686592729,7073674721,9724402004,11277676880,12976408000,14511134921,16358496124,18131813001,19593869595,21171523985,21709726722,23996063503,24892521237,26571620979,21277165886,22039232610,34004033804,35952845583,44169678153,48288967303,48376555306,53954579004,57746684847,60613645121,61965942057,65231032303,68102618092,71583553488
Algeria,DZA,GDP (current US$),2723648552,2434776646,2001468868,2703014867,2909351793,3136258897,3039834559,3370843066,3852115817,4257218772,4863487493,5077222367,6761786387,8715105930,13209713643,15557934268,17728347375,20971901273,26364491313,33243422158,42345277342,44348672668,45207088716,48801369800,53698278906,57937868670,63696301893,66742267773,59089067187,55631489802,62045099643,45715367087,48003298223,49946455211,42542571306,41764052458,46941496780,48177862502,48187747529,48640574567,54790245601,54744714396,56760288974,67863829880,85324998814,103198000000,117027000000,134977000000,171001000000,137211000000,161207000000,200013000000,209047000000,209784000000,213983000000,164779000000,156080000000
Ecuador,ECU,GDP (current US$),1010325138,979108806.8,958598195,1038389642,1156150890,2387048255,2429309514,2553596092,2582180794,3112166848,2862504170,2754220263,3185987235,3891755552,6599259421,7731677257,9091924305,11026346590,11922502171,14175166008,17881514683,21810767209,19929853575,17152483214,16912515183,17149094590,15314143988,13945431882,13051886552,13890828708,15239278100,16988535268,18094238119,18938717359,22708673337,24432884442,25226393197,28162053027,27981896948,19645272636,18327764882,24468324000,28548945000,32432859000,36591661000,41507085000,46802044000,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000,102292000000,100177000000,97802211000
"Egypt, Arab Rep.",EGY,GDP (current US$),,,,,,5111621014,5339520613,5579168510,6109112150,6861743341,7682491836,8266003571,8763960703,9616725366,9015166840,11437965585,13360476862,14636028767,14849909491,18150000571,22912500556,23405404730,25592365394,28137369499,30642873038,34689560465,35880262675,40507934171,35044634015,39648442534,43130416913,36970555899,41855986519,46578631453,51897983393,60159245060,67629716981,78436578171,84828807556,90710704807,99838543960,97632008710,87850683979,82924503943,78845185293,89685725230,107484000000,130479000000,162818000000,188982000000,218888000000,236002000000,279373000000,288586000000,305530000000,332698000000,336297000000
Eritrea,ERI,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477101651.6,467872714.8,531688311.7,578015625,693535954.2,686490090.1,745526154.9,688921325.7,706370815.6,752368495.5,729321366.7,870247703.2,1109054005,1098425901,1211161880,1317974491,1380188800,1856695551,2117039512,2607739837,,,,,
Spain,ESP,GDP (current US$),12072126075,13834300571,16138545209,19074913948,21343844644,24756958695,28721062242,31647119228,31475548481,36038711600,40881655099,46492797365,58971806627,78425934894,97009800115,114465000000,118185000000,132090000000,160163000000,214019000000,232135000000,202257000000,195464000000,170487000000,171635000000,180302000000,250638000000,317882000000,375139000000,413631000000,535101000000,575599000000,629202000000,523649000000,529122000000,612940000000,640998000000,588692000000,617042000000,633194000000,595403000000,625976000000,705146000000,906853000000,1069560000000,1157280000000,1264550000000,1479340000000,1634990000000,1499070000000,1431590000000,1488020000000,1335950000000,1361780000000,1375860000000,1192960000000,1232090000000
Estonia,EST,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4373665146,4746109767,5066240419,5617109245,5726897998,5685774809,6245069734,7322069511,9833870709,12059201242,14006088297,16963625016,22237061730,24194039256,19652492637,19490936349,23170239901,23043864510,25081185831,26213940387,22460470490,23136741984
Ethiopia,ETH,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,7324903188,7707678019,8567890821,8096302367,9480840483,9848600870,10527338647,10908935749,11476584879,12175166763,13463868357,10492993078,8830712714,6927950565,7663984568,8547939731,8589211390,7818224906,7700833482,8242392104,8231326016,7850809498,8623691300,10131187261,12401139454,15280861835,19707616773,27066912635,32437389116,29933790334,31952763089,43310721414,47648211133,55612228234,64464423675,72374252815
Finland,FIN,GDP (current US$),5224102196,5921659485,6340580854,6885920329,7766655086,8589340019,9208524505,9368954010,8823033880,10070766721,11365953567,12536710287,14754136507,19486826980,24867278714,29494515597,31873171719,33524682308,36283091408,44498283621,53685049410,52485533205,52832120390,51014090521,52926394935,55914236378,73586676050,91642093873,109103000000,119065000000,141518000000,127866000000,112625000000,89255751015,103322000000,134199000000,132099000000,126833000000,133936000000,135226000000,125540000000,129250000000,139553000000,171071000000,196768000000,204436000000,216553000000,255385000000,283742000000,251499000000,247800000000,273674000000,256706000000,269980000000,272609000000,232362000000,236785000000
Fiji,FJI,GDP (current US$),112328422.1,116987784.9,122906435,129454728.6,140032741.5,147084750,150603925.5,162625885.9,166952937.1,182182067.7,219878482.2,247749327.7,316650509,425963359.4,558589870.9,684268280.8,694552411.7,719533137.1,829239489.8,1019743927,1202567359,1235899836,1194015444,1123107276,1177997414,1141210125,1290228617,1177908192,1109976928,1182686577,1337024782,1383843860,1531803061,1635426125,1825285158,1970347721,2129266728,2093994597,1656784780,1942170999,1684109743,1660102346,1842691481,2315935753,2727507213,3006725015,3102741451,3405050612,3523185920,2870624636,3140508836,3774530616,3972012571,4190143206,4469810099,4391064781,4631626234
France,FRA,GDP (current US$),62651474947,68346741504,76313782252,85551113767,94906593388,102161000000,110597000000,119466000000,129847000000,140725000000,148949000000,166564000000,204283000000,265382000000,286526000000,362001000000,373410000000,411464000000,508183000000,615834000000,703525000000,617590000000,586837000000,561852000000,532649000000,555197000000,774556000000,938368000000,1023500000000,1030120000000,1275300000000,1275560000000,1408720000000,1330090000000,1401640000000,1609890000000,1614250000000,1460710000000,1510760000000,1500280000000,1368440000000,1382220000000,1500340000000,1848120000000,2124110000000,2203680000000,2325010000000,2663110000000,2923470000000,2693830000000,2646840000000,2862680000000,2681420000000,2808510000000,2849310000000,2433560000000,2465450000000
Faroe Islands,FRO,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105688873,1125684470,1062339944,1154899793,1268445919,1486861879,1683997930,1730891409,1970142378,2278229533,2413237402,2257097732,2301178416,2468748768,2356505419,2613458942,,,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,106500000,,,112210000,116700000,124700000,135200000,147200000,166200000,178100000,198400000,202500000,222103600,218845700,206900300,219646200,220660500,233226300,240051900,241543400,244991000,239563300,249845600,252991200,255890800,261339600,277510900,294117200,310287500,325835200,315725600,318072000,314971100,322000000
Gabon,GAB,GDP (current US$),141468977.6,167637907.4,182796536.5,154480244.2,215679855.3,226474285.6,245849781.7,271543680.3,294468564.5,318124701,323802475.5,381687073.1,430508357.7,722780701.1,1544216004,2157592937,3009409971,2809349074,2389479269,3030251116,4279637934,3862269127,3618007844,3391275731,3561451562,3339914759,3403638194,3281797039,3834503378,4186411457,5952293766,5402919957,5592390849,4378645081,4190819314,4958845906,5694040337,5326816859,4483417120,4662992036,5067865321,5018874179,5310381151,6497305662,7756293575,9458884812,10154041930,12438956756,15508574820,12065138273,14358584300,18186478120,17171447372,17590716232,18179717776,14262032471,14213558130
United Kingdom,GBR,GDP (current US$),72328047042,76694360636,80601939635,85443766670,93387598814,100596000000,107091000000,111185000000,104703000000,112677000000,130672000000,148114000000,169965000000,192538000000,206131000000,241757000000,232615000000,263066000000,335883000000,438994000000,564948000000,540766000000,515049000000,489618000000,461487000000,489285000000,601453000000,745163000000,910123000000,926885000000,1093170000000,1142800000000,1179660000000,1061390000000,1140490000000,1320260000000,1392980000000,1537090000000,1623560000000,1652170000000,1635440000000,1613030000000,1757570000000,2028490000000,2389000000000,2508100000000,2678280000000,3063010000000,2875460000000,2367130000000,2429680000000,2608820000000,2646000000000,2719510000000,2998830000000,2861090000000,2618890000000
Georgia,GEO,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7753501868,6357615894,3690328964,2701181331,2513870587,2693731866,3094915506,3510540809,3613500117,2800024314,3057453483,3219487825,3395778674,3991374549,5125273881,6410941013,7745406201,10172869680,12795044473,10766809099,11638536834,14434619982,15846474596,16140047012,16509305828,13993546732,14332880086
Ghana,GHA,GDP (current US$),1217230095,1302674325,1382515654,1540797589,1731296200,2053462968,2126300672,1747187645,1666909518,1962050556,2215028588,2417108578,2112293280,2465493032,2894409912,2810106390,2765254360,3189428571,3662478173,4020227931,4445228057,4222441673,4035994383,4057275078,4412279865,4504342153,5727602649,5074829932,5197840973,5251764270,5889174834,6596546196,6413901602,5966255778,5444560669,6465137615,6934984709,6891308594,7480968858,7719354839,4983024408,5314909954,6166330136,7632406553,8881368538,10731634117,20409257610,24758819718,28526891010,25977847814,32174772956,39566292433,41939728979,47805069495,38616536132,37543361204,42689783734
Gibraltar,GIB,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,1922600899,2041538057,2384295764,2432029380,2666616177,3014890569,3284625277,3279063318,3383218923,3693753379,3869032271,3783788551,3588376057,3461282294,2995360969,2833442750,2949637039,3446442219,3666349049,2937071767,2931625105,4134173275,4515824647,4609923756,4735956493,5067360009,5667229759,6231725485,6624068016,6699203543,6298927773
"Gambia, The",GMB,GDP (current US$),,,,,,,44212353.7,46695363.16,41160658.57,45168722.7,52296836.75,55728608.97,59161545,75187969.92,95797533.46,115182522.1,112189468.5,138094243.3,171836793.4,207114382.5,241080708.9,218764445.8,216051496,213446562.6,177338801.9,225724851.7,185646209.4,220626484.2,266673126.2,284119692.5,317083373.5,690314321.4,714255460.5,755042548.1,746491692.6,785996982.5,848237108.6,803630742.5,840285264.6,814723460.1,782915402.4,687408804.6,578236035.1,487038821.6,578785278.8,624174723.7,655068696,798870894.2,965769128.2,900639747.9,952429030.4,904256643.4,912569686.8,903779326.2,849122624.8,938794719.4,964599177.5
Guinea-Bissau,GNB,GDP (current US$),,,,,,,,,,,78733594.84,78540057.14,87702828.57,89374237.29,98775328.95,108985740.2,112386489,114971207.2,122666858.8,118537875.1,110653830.7,154731969.7,165523634.5,163577538.3,138478900.6,143856253.1,130225018.8,173836362,164458120.3,213143016.4,243961995.5,257150573.2,226313492.7,236880813.8,235619994.8,253966919.9,270419779.4,268551010.9,206457553.4,224446652.1,370173851.9,392278168.2,415843482,476388260.6,531109356.2,586791883.7,591829908.4,695606288.6,864136713,825828703.6,846332456.4,1105497855,995582062.3,1026664189,1109007300,1056776897,1126122708
Equatorial Guinea,GNQ,GDP (current US$),,,9122751.453,10840095.13,12712471.4,64748333.33,69110000,72317446.93,67514285.71,67225714.29,66331428.57,64946954.76,65429198.24,81203226.91,94159862.71,104295643.4,103653049.9,103987520.1,,,50642880.77,36731422.85,44294647.73,44442456.95,50320914.41,62118564.85,76407396.76,93345847.73,100534663.3,88265974.58,112119406.5,110906032.1,134707184.4,136047896.2,100807001.8,141853368.3,232463036.4,442337849.5,370687618.7,621117885.7,1045998496,1461139022,1806742742,2484745935,4410764339,8217369093,10086528699,13071718759,19749893536,15027795173,16298542028,21329395901,22389627294,21942597765,21461989483,12162117377,10178967206
Greece,GRC,GDP (current US$),4446528165,5016048786,5327573509,5949478035,6680298251,7600579093,8455611129,9136711288,9915140546,11266091571,13139862500,14591755682,16885506818,22347844649,25351305682,28525872476,31152840485,36176233117,44270203154,54481875805,56829663469,52346507380,54617991327,49428872678,48020024788,47820850975,56379593720,65652751132,76261278405,79169043642,97891090929,105143000000,116225000000,108809000000,116602000000,136878000000,145862000000,143158000000,144428000000,142541000000,130134000000,136191000000,153831000000,201924000000,240521000000,247783000000,273318000000,318498000000,354461000000,330000000000,299362000000,287798000000,245671000000,239862000000,236080000000,194860000000,194559000000
Grenada,GRD,GDP (current US$),,,,,,,,,,,,,,,,,,71494495.19,88322386.3,102244362.2,110900457,115651918.9,125435590,131803552.2,145533310.7,167728455.2,187589522.6,215009569.6,236357523.7,267327642.2,278098763,300757900,310160455.9,309812193,325111808.1,342172523.7,366911440.4,392190585.9,445903598.9,482009371.5,520044370.4,520444185.2,540336925.9,591018407.4,599118592.6,695370296.3,698518518.5,758518518.5,825925925.9,771278111.1,771015888.9,778648666.7,799882148.1,842571333.3,911481481.5,984074074.1,1016208195
Greenland,GRL,GDP (current US$),,,,,,,,,,,69520026.67,88570952.87,106101175.7,140153748.2,169918948.6,211194305.7,240780413.6,282269373,355989047.3,420642463.4,476055288.4,435746974.8,402405069.4,416183706.9,379371608.4,412876071.1,603015696.5,787392365.8,898611007.9,929796722.4,1018970365,1016493395,1037921837,927219728.9,1005879948,1208946166,1197509787,1072147778,1149862703,1131561595,1068030830,1086172923,1169138789,1407866175,1621822370,1656172356,1818759669,2049139372,2310743218,2324870824,2306502374,2515245776,2408666379,2483396542,2551126949,2220380802,
Guatemala,GTM,GDP (current US$),1043599900,1076699900,1143600000,1262800000,1299099900,1331399900,1390700000,1453500000,1610500000,1715399900,1904000000,1984800000,2101300000,2569200100,3161499900,3645900000,4365300200,5480500200,6070600200,6902600200,7878700000,8607500300,8716999700,9050000400,9470000100,9721652087,7231963516,7084399840,7841602824,8410724361,7650125217,9406097735,10440842165,11399942453,12983235568,14655487456,15674852771,17790095901,19395461990,18318512501,19288926545,18702802395,20776669467,21917706491,23965275996,27211377225,30231249362,34113107086,39136893345,37733994976,41338595381,47654841113,50388454861,53851058955,58722323918,63767597194,68763255964
Guam,GUM,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3385000000,3560000000,3857000000,4197000000,4213000000,4375000000,4621000000,4781000000,4895000000,4928000000,5199000000,5364000000,5566000000,5734000000,
Guyana,GUY,GDP (current US$),170215248.2,185848451.3,194948375.4,175756868.7,194773376.9,213235294.1,228705882.4,250176470.6,229750000,249300000,267800000,282050000,285380952.4,307047619,433954545.5,494791666.7,454440000,449880000,507080000,530440000,603200000,570357107.1,482000000,489333333.3,437631605.3,453488372.1,504651139.5,354591846.9,413799990,379779389.7,396582263.3,336708419.5,368281378.9,442273433.2,540874934.2,621626785.9,705406001.4,749138009.6,717530683.2,694754988.3,712667896.7,696281471.7,722460886.4,741929342.8,785918769.6,824880550.3,1458446872,1740334782,1922598121,2025565089,2259288396,2576602497,2851154076,2990006534,3077086276,3179104116,3446266344
"Hong Kong SAR, China",HKG,GDP (current US$),1320796652,1383681651,1612346412,1935298266,2206466461,2435078534,2489845017,2692474989,2716964388,3189740055,3800766536,4476001946,5710107420,8030117556,9388663646,10048022370,12876366009,15719433719,18315007366,22526035941,28861759209,31055409443,32291306282,29907091340,33511383986,35699543051,41075570592,50622571586,59707404561,68790369107,76928290842,88959620136,104272000000,120354000000,135812000000,144653000000,159717000000,177353000000,168886000000,165768000000,171668000000,169403000000,166349000000,161385000000,169100000000,181570000000,193536000000,211597000000,219280000000,214046000000,228638000000,248514000000,262629000000,275697000000,291459000000,309404000000,320912000000
Honduras,HND,GDP (current US$),335650000,356200000,387750000,410200000,457000000,508650000,549950000,598100000,646800000,668000050,723000000,731000000,802999950,912499950,1034500000,1124000000,1347999950,1669499950,1929499950,2251499950,2566000050,2819500000,2903500050,3076999950,3319000000,3639499950,3808500050,4152499950,3970386266,3563448310,3048881323,3068444712,3419487441,3481990761,3432356579,3911053180,4034037162,4663193916,5202215657,5372543554,7103529494,7565869928,7775078403,8140271081,8772194250,9672035709,10841742348,12275501784,13789715133,14587496229,15839344592,17710275997,18528554861,18499729063,19756533658,20844308601,21516915353
Croatia,HRV,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22387561845,23678012697,23822087053,25432144406,23386945597,21774273832,23289671102,26878499206,34658113497,41574530816,45416076681,50453577898,60093155533,70481451814,62703095751,59665427465,62236751773,56485301967,57769872075,57080369368,48676334689,50425333970
Haiti,HTI,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3473562850,2257129874,1878253818,2167569095,2813313282,2907517543,3338949152,3723903724,4153725967,3953839594,3596448035,3472194099,2960306121,3537721020,4310356253,4756204070,5885321656,6548530572,6584649419,6622541529,7516834160,7890216508,8452509316,8776360623,8724656126,8022638722
Hungary,HUN,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34650782427,38616036222,40006243368,43039008830,46288369007,46538169512,47178241569,48661666395,49074725338,47209471853,53696730224,67561285379,85050281601,103695000000,112589000000,114801000000,139198000000,157291000000,129965000000,130256000000,140092000000,127321000000,134680000000,139295000000,121715000000,124343000000
Indonesia,IDN,GDP (current US$),,,,,,,,5667756645,7076465295,8337423313,9150684932,9333536360,10997590361,16273253012,25802409639,30463855422,37269156627,45808915663,51455719100,51400186379,72482337370,85518233451,90158449307,81052283405,84853699994,85289491750,79954072570,75929617577,84300174477,94451427898,106141000000,116622000000,128027000000,158007000000,176892000000,202132000000,227370000000,215749000000,95445547873,140001000000,165021000000,160447000000,195661000000,234772000000,256837000000,285869000000,364571000000,432217000000,510229000000,539580000000,755094000000,892969000000,917870000000,912524000000,890815000000,861256000000,932259000000
Isle of Man,IMN,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914727080.6,1023086919,1180919719,1382548250,1567465657,1563667800,1614595291,1897606791,2264911807,2758117365,2971167185,3344402193,5685988395,5827468750,5047909332,5420118974,6066454094,6433357030,6754330155,7428280402,,
India,IND,GDP (current US$),36535925031,38709096076,41599070242,47776000900,55726873084,58760424670,45253641303,49466168891,52377324284,57668330026,61589800520,66452561866,70509913049,84374541630,98198276857,97159222024,101347000000,119867000000,135469000000,150951000000,183840000000,190910000000,198038000000,215351000000,209328000000,229410000000,245665000000,275311000000,292633000000,292093000000,316697000000,266502000000,284364000000,275570000000,322910000000,355476000000,387656000000,410320000000,415731000000,452700000000,462147000000,478965000000,508069000000,599593000000,699689000000,808901000000,920317000000,1201110000000,1186950000000,1323940000000,1656620000000,1823050000000,1827640000000,1856720000000,2035390000000,2111750000000,2263520000000
Ireland,IRL,GDP (current US$),1939329775,2088012282,2260349684,2430843768,2766608946,2945704143,3104034393,3343636773,3278584478,3787077344,4400344547,5103293982,6324312352,7488574957,7904673173,9493191638,9463110246,11259469295,14662488976,18337460026,21769374171,20690641399,21496001230,20786594499,20126542855,21291058299,28742982514,33954080524,37810270546,39277216207,49354416569,49836763468,55973865068,52469340621,57154150177,69208232323,75864982359,82816774117,90111618257,98781557639,99855067256,109119000000,127942000000,164286000000,193871000000,211685000000,232168000000,270043000000,274919000000,235766000000,221343000000,240591000000,225819000000,239271000000,256271000000,283716000000,294054000000
"Iran, Islamic Rep.",IRN,GDP (current US$),4199134389,4426949094,4693566416,4928628018,5379845648,6197319929,6789938672,7555383690,8623172960,9743089608,10976245154,13731801564,17153463263,27081698249,46209092072,51776222350,68055295080,80600122702,77994316621,90391877325,94362275579,100499000000,125949000000,156365000000,162277000000,180184000000,209095000000,134010000000,123058000000,120496000000,124813000000,,,63743623232,71841461173,96419225744,120404000000,113919000000,110277000000,113848000000,109592000000,126879000000,128627000000,153545000000,183697000000,219846000000,258646000000,337474000000,397190000000,398978000000,467790000000,592038000000,587209000000,511621000000,425326000000,393436000000,
Iraq,IRQ,GDP (current US$),1684121535,1831700364,1954634836,1978437693,2340521143,,,,2896947634,3008120975,3281713806,3865346535,4113848002,5134367778,11516762614,13458516763,17754825601,19838130715,23762275652,37816457839,53405689130,38424991534,42595309883,40595046639,46802508845,48284979093,47127693792,56609842393,62503055645,65641363783,179886000000,,,,,,,,,,,,,,36627901762,49954890353,65140293688,88840050497,131614000000,111661000000,138517000000,185750000000,218001000000,234648000000,234648000000,179640000000,171489000000
Iceland,ISL,GDP (current US$),248434097,253885656.3,284916516.2,340061650.1,434267936.9,523694949.4,628893310.4,621225962.2,474399471.6,414709311.4,531004659.1,675722954.5,846506911.4,1163864529,1527559580,1418360312,1683117418,2226538694,2532331673,2876729410,3409023699,3521512389,3232804218,2788530415,2887825524,3008412960,4022192404,5565384032,6156487920,5718878002,6521544489,6966138526,7138787995,6269347503,6441621298,7181787874,7501950116,7596126046,8468339856,8931365461,8946079678,8146073990,9199643908,11304084267,13703315349,16691213479,17043245939,21295012099,17640375722,12887072301,13254818331,14674650435,14218575093,15479256845,17178962757,16783714958,20047413006
Israel,ISR,GDP (current US$),2598500000,3138500000,2510000000,2992333333,3405333333,3663333333,3980000000,4030000000,4619000000,5329333333,6267666667,5851750000,7496250000,9692000000,13986250000,13028166667,12359875000,14390000000,13967647059,17796000000,21884705882,23258596491,24539341564,27442580071,26043655184,24121638985,29702243917,35477234542,43893303709,44599771760,52490327348,59170286560,65771216421,65925583866,74669719505,99968784246,109774000000,114544000000,115838000000,117212000000,132397000000,130752000000,121093000000,126750000000,135419000000,142838000000,154511000000,179564000000,216760000000,208069000000,233755000000,261375000000,257642000000,293315000000,308769000000,299416000000,318744000000
Italy,ITA,GDP (current US$),40385288344,44842760293,50383891899,57710743060,63175417019,67978153851,73654870011,81133120065,87942231678,97085082807,113021000000,124261000000,144781000000,174913000000,198906000000,226945000000,223976000000,256747000000,314019000000,392379000000,475683000000,429282000000,425863000000,441581000000,436443000000,450726000000,638274000000,803055000000,888668000000,925598000000,1177330000000,1242110000000,1315810000000,1061450000000,1095590000000,1170790000000,1308930000000,1239050000000,1266310000000,1248560000000,1141760000000,1162320000000,1266510000000,1569650000000,1798310000000,1852660000000,1942630000000,2203050000000,2390730000000,2185160000000,2125060000000,2276290000000,2072820000000,2130490000000,2151730000000,1824900000000,1849970000000
Jamaica,JAM,GDP (current US$),699050679,748028839.4,777712445.8,826690466.2,897931401.4,972140557.2,1096738065,1148025407,1083883355,1191287652,1404776071,1539865514,1875048860,1905917553,2375096249,2860411286,2966010230,3249697393,2644449232,2425033998,2679409453,2979061412,3293533288,3619294121,2373566957,2100223150,2754566176,3286987552,3828310735,4404970059,4592224067,4071219198,3530892749,4859766161,4907861406,5779285208,6504445801,7450324787,8718300136,8795765306,8929375580,9087918837,9694161516,9399452788,10150978155,11204416000,11905525197,12824094990,13678551838,12038998757,13192229343,14440457549,14802430173,14276559216,13897561173,14261995114,14027151473
